,venue_Neighborhood,venue_id,venue_name,venue_categories,venue_hasPerk,venue_lat,venue_lng,venue_distance,venue_postalCode,venue_city,venue_state,venue_formattedAddress,venue_neighborhood,venue_address,venue_crossStreet
44,malga,5c038a067b385f00392268cf,Maqloba (مقلوبة),Restaurant,False,24.723785625520446,46.77783250808716,19848,14212,الرياض,منطقة الرياض‎,"['طريق خريص (شارع بريده)', 'الرياض 14212', 'المملكة العربية السعودية']",,طريق خريص,شارع بريده
48,malga,57c9e871498ece347babe008,دار الفطيرة,Restaurant,False,24.80741966410946,46.60170337770015,750,13524,الرياض,منطقة الرياض‎,"['Prince Mohamed Ibn Saad St (Anas Bin Malik St.)', 'الرياض 13524', 'المملكة العربية السعودية']",,Prince Mohamed Ibn Saad St,Anas Bin Malik St.
49,malga,4fa6561fe4b0862c75abb460,مطاعم ومطابخ ليالي المقصورة,Restaurant,False,24.792370103842554,46.701237351432816,10202,,الرياض,منطقة الرياض‎,"['عثمان بن عفان (Othman Bin Afan Rd.)', 'الرياض', 'المملكة العربية السعودية']",,عثمان بن عفان,Othman Bin Afan Rd.
0,malga,5310f62a498e06c8d7ce5629,مطعم المأكولات الروسية Russian Restaurant,Russian Restaurant,False,24.68241189459695,46.703606315086446,16784,,,,['المملكة العربية السعودية'],,,
1,malga,5ddd6c62fec4240008f2da99,White Rabbit,Russian Restaurant,False,24.648623,46.709179,20175,12631,الرياض,منطقة الرياض‎,"['الرياض 12631', 'المملكة العربية السعودية']",,,
2,malga,56621d93498ea7ab9bee6484,tsuk-tsak,Russian Restaurant,False,24.691532,46.679676,14543,,الرياض,منطقة الرياض‎,"['الرياض', 'المملكة العربية السعودية']",,,
11,malga,5159d577e889ef4d69e3fa30,From Nature,Restaurant,False,24.744229738632317,46.65800213813782,8550,,الرياض,منطقة الرياض‎,"['Riyadh Gallery (Olaya St.)', 'الرياض', 'المملكة العربية السعودية']",,Riyadh Gallery,Olaya St.
46,malga,5a1a9f1ddab4b138e5a6d17e,Crust Corner (ركن كرست),Restaurant,False,24.70074650336715,46.702084494818074,15130,12223,الرياض,منطقة الرياض‎,"['الرياض 12223', 'المملكة العربية السعودية']",,,
5,malga,5ce1df0cbd4009002c69be2a,KUDU,Fast Food Restaurant,False,24.636396,46.589452,18329,12933,الرياض,منطقة الرياض‎,"['الرياض 12933', 'المملكة العربية السعودية']",,,
15,malga,56edaa1d498e9cba7f0c17a6,Kudu (كودو),Fast Food Restaurant,False,24.841736095447093,46.75106609804535,15862,,الرياض,منطقة الرياض‎,"['Al Thumamah Rd (طريق الثمامه بعد دوار مطعم هرفي الاول الدوار ٢)', 'الرياض', 'المملكة العربية السعودية']",,Al Thumamah Rd,طريق الثمامه بعد دوار مطعم هرفي الاول الدوار ٢
29,malga,59d372219ec3990f1efb70ab,Kudu (كودو),Fast Food Restaurant,False,24.760179776687792,46.71776783112246,12663,,الرياض,منطقة الرياض‎,"['الرياض', 'المملكة العربية السعودية']",,,
30,malga,51c806a6498e2a062a0ae2d3,Kudu (كودو),Fast Food Restaurant,False,24.679613785406413,46.65451831254492,14539,,الرياض,منطقة الرياض‎,"['Dove Plaza (Umm Al-Hamam St.)', 'الرياض', 'المملكة العربية السعودية']",,Dove Plaza,Umm Al-Hamam St.
33,malga,4e686fd0fa768a5e3cd98e9f,Kudu (كودو),Fast Food Restaurant,False,24.684458,46.7934,23389,,الرياض,منطقة الرياض‎,"['Saad Bin Abdulrahman, Exit 15', 'الرياض', 'المملكة العربية السعودية']",,"Saad Bin Abdulrahman, Exit 15",
48,malga,4da158b09aa4721e9071f919,Kudu (كودو),Fast Food Restaurant,False,24.78684212673268,46.634055393832675,3708,,الرياض,منطقة الرياض‎,"['King Fahd Road- Aqiq (King Fahad Road)', 'الرياض', 'المملكة العربية السعودية']",,King Fahd Road- Aqiq,King Fahad Road
0,malga,56621c58498e2afbda18786d,nagoblatch,Scandinavian Restaurant,False,24.691502,46.679735,14549,,,,['المملكة العربية السعودية'],,,
0,malga,5c73033b1acf11002ccc127e,شورما - اللولوة,Scottish Restaurant,False,24.811064,46.734403,13558,13244,الرياض,منطقة الرياض‎,"['الرياض 13244', 'المملكة العربية السعودية']",,,
0,malga,5c1a6df5ecb3ed0025686dbc,32 Grimp (٣٢ قرمب),Seafood Restaurant,False,24.80449143797443,46.60795456960663,843,13524,الرياض,منطقة الرياض‎,"['Anas Ibn Malik Rd (Anas Ibn Malik Rd)', 'الرياض 13524', 'المملكة العربية السعودية']",,Anas Ibn Malik Rd,Anas Ibn Malik Rd
1,malga,5b465a85cf72a0002c4cee97,Shrimpini,Seafood Restaurant,False,24.752523723838337,46.72670831998376,13820,,الرياض,منطقة الرياض‎,"['الرياض', 'المملكة العربية السعودية']",,,
2,malga,5e3994020e15b00007edd32b,Shrimp Anatomy (شرمب اناتومي),Seafood Restaurant,False,24.806135,46.611854,1277,13524,الرياض,منطقة الرياض‎,"['Almalqa District (Anas Bin Malik Road)', 'الرياض 13524', 'المملكة العربية السعودية']",,Almalqa District,Anas Bin Malik Road
3,malga,5e08a42479bfb60008b7c62b,32 Grimp (٣٢ قرمب),Seafood Restaurant,False,24.795153,46.6552,5542,13315,الرياض,منطقة الرياض‎,"['King Abdulaziz Rd.', 'الرياض 13315', 'المملكة العربية السعودية']",,,King Abdulaziz Rd.
4,malga,5bc5c2e1d1a402002c838cd2,Shrimp Shack (شرمبشاك),Seafood Restaurant,False,24.68959789370606,46.759174914729755,20241,12834,الرياض,منطقة الرياض‎,"['الرياض 12834', 'المملكة العربية السعودية']",,,
5,malga,583c8b29424f937971fe2716,أسماك دلة,Seafood Restaurant,False,24.757106168781277,46.66615299126667,8206,,الرياض,منطقة الرياض‎,"['الرياض', 'المملكة العربية السعودية']",,,
6,malga,5c5db1fdb3d8e2002cb90e9e,Shrimp Shack,Seafood Restaurant,False,24.666238,46.683447,17150,12712,الرياض,منطقة الرياض‎,"['الرياض 12712', 'المملكة العربية السعودية']",,,
8,malga,58034a5ad67c1420ae9f1f28,Shrimp Shack (شرمبشاك),Seafood Restaurant,False,24.752899208515394,46.58419277022889,5580,13514,الرياض,منطقة الرياض‎,"['King Khalid Branch Rd. (Prince Saud bin Muhammad bin Miqren Rd.)', 'الرياض 13514', 'المملكة العربية السعودية']",Hitteen,King Khalid Branch Rd.,Prince Saud bin Muhammad bin Miqren Rd.
9,malga,52583cd3498e313bf6d6bb84,Bahrya (بحرية),Seafood Restaurant,False,24.729258351035494,46.767254057906236,18620,,الرياض,منطقة الرياض‎,"['Al Hasan Bin Ali Street', 'الرياض', 'المملكة العربية السعودية']",,Al Hasan Bin Ali Street,
10,malga,5c9d4715c97f28002c15da9a,شرمبشاك,Seafood Restaurant,False,24.793656,46.655151,5558,13315,الرياض,منطقة الرياض‎,"['الرياض 13315', 'المملكة العربية السعودية']",,,
11,malga,4e4d36318877d762630adea2,Asmaak Nafoura (اسماك النافورة),Seafood Restaurant,False,24.725649262096375,46.69107665248131,12382,,الرياض,منطقة الرياض‎,"['Abdul Aziz Street (Near Tamimi)', 'الرياض', 'المملكة العربية السعودية']",,Abdul Aziz Street,Near Tamimi
12,malga,555e49f4498e46459f46b049,SAMAKIAT (سمكيات),Seafood Restaurant,False,24.727222424096464,46.688933828181035,12104,,الرياض,منطقة الرياض‎,"['King Abdulaziz Rd', 'الرياض', 'المملكة العربية السعودية']",,King Abdulaziz Rd,
13,malga,5bba0777135b39002c8cac3f,Shrimplus (شريمبلس),Seafood Restaurant,False,24.706908,46.708078,15063,12234,الرياض,منطقة الرياض‎,"['Sulaimaniya (Dabab Street)', 'الرياض 12234', 'المملكة العربية السعودية']",,Sulaimaniya,Dabab Street
14,malga,5a6f0f5d48b04e70ed209796,Fish And Rice Seafood (مطعم رز و سمك للاكلات البحرية),Seafood Restaurant,False,24.786850866793696,46.703163271216404,10469,,الرياض,منطقة الرياض‎,"['الرياض', 'المملكة العربية السعودية']",Al-Wadi,,
15,malga,4faa4937e4b0284550bc3723,Bahrya (بحرية),Seafood Restaurant,False,24.72348410712176,46.67430100706393,11370,,الرياض,منطقة الرياض‎,"['الرياض', 'المملكة العربية السعودية']",,,
16,malga,566c1dc4498e954be84432ed,Bahreah (بحرية),Seafood Restaurant,False,24.681672279048595,46.70042053013906,16652,,الرياض,منطقة الرياض‎,"['Dhabab Street', 'الرياض', 'المملكة العربية السعودية']",,Dhabab Street,
18,malga,4fbf6232e4b05f6d3632cef5,مركز مزاد الاسماك,Seafood Restaurant,False,24.75611403194855,46.663469279576816,8057,,الرياض,منطقة الرياض‎,"['الرياض', 'المملكة العربية السعودية']",Al-Murooj,,
20,malga,4e99db50b63497cda9978f21,SAMAKATEE (سمكتي),Seafood Restaurant,False,24.728580406828318,46.767010411411775,18630,,الرياض,منطقة الرياض‎,"['Hafsa Bint Omar St', 'الرياض', 'المملكة العربية السعودية']",,Hafsa Bint Omar St,
21,malga,5c2a3e219be522002cde3331,Shrimplus,Seafood Restaurant,False,24.817263,46.686863,8898,13317,الرياض,منطقة الرياض‎,"['www.shrimplus.com', 'الرياض 13317', 'المملكة العربية السعودية']",An-Nada,www.shrimplus.com,
23,malga,514c290ee4b02dcabcd68023,اصداف الجزر للاسماك,Seafood Restaurant,False,24.756964963652763,46.665907167042,8195,,الرياض,منطقة الرياض‎,"['Ibn Sina St', 'الرياض', 'المملكة العربية السعودية']",Al-Murooj,Ibn Sina St,
24,malga,4f64c8f1e4b075c7137e127a,مزاد الأسماك,Seafood Restaurant,False,24.77164062601304,46.800566734516615,20457,,,,"['حي الخليج', 'المملكة العربية السعودية']",,حي الخليج,
25,malga,529e1745498e207be2b03879,بحريه,Seafood Restaurant,False,24.545701174692894,46.69030213234436,29801,,الرياض,الشفاء - شارع المعارض,"['الرياض', 'المملكة العربية السعودية']",,,
27,malga,571a3385498e791d9e8248ad,كوخ السمك,Seafood Restaurant,False,24.585413,46.66438,24819,,,,"['شارع السويدي', 'المملكة العربية السعودية']",,شارع السويدي,
28,malga,4fbe0b7be4b0c7c8fc1a03cb,المطاعم البحرية,Seafood Restaurant,False,24.67255068575951,46.74052122773128,20085,,الرياض,منطقة الرياض‎,"['شارع جرير', 'الرياض', 'المملكة العربية السعودية']",,شارع جرير,
31,malga,5c4f462b35d3fc002ca02e50,Fish Pan,Seafood Restaurant,False,24.804875,46.660872,6097,13316,الرياض,منطقة الرياض‎,"['الرياض 13316', 'المملكة العربية السعودية']",,,
32,malga,5e3b0c32ead05300088a489a,Catch Of The Day,Seafood Restaurant,False,24.77775,46.732971,13609,13241,الرياض,منطقة الرياض‎,"['Imam Abdullah Bin Saud Bin Abdulaziz Rd', 'الرياض 13241', 'المملكة العربية السعودية']",,Imam Abdullah Bin Saud Bin Abdulaziz Rd,
33,malga,5277be2d11d268b840aa729d,oceanx,Seafood Restaurant,False,24.826702854965383,46.660072803497314,6659,,الرياض,منطقة الرياض‎,"['الرياض', 'المملكة العربية السعودية']",,,
34,malga,5d657763caaaa80008bddeea,Shrimper (شرمبر),Seafood Restaurant,False,24.778264942633143,46.707274317741394,11056,12478,الرياض,منطقة الرياض‎,"['uthman ibn affan road (Othman Bin Affan Road)', 'الرياض 12478', 'المملكة العربية السعودية']",,uthman ibn affan road,Othman Bin Affan Road
35,malga,5ba27ce2471d6e00396d32a3,Shrimp Shack (شرمبشاك),Seafood Restaurant,False,24.69208274291536,46.70139424993631,15808,12231,الرياض,منطقة الرياض‎,"['الرياض 12231', 'المملكة العربية السعودية']",,,
36,malga,5de3ed78616eb4000833c0f3,Scott’s Resturant,Seafood Restaurant,False,24.648255,46.709124,20206,12631,الرياض,منطقة الرياض‎,"['الرياض 12631', 'المملكة العربية السعودية']",,,
38,malga,57f91833498e8cafea921eb1,الحوت الابيض,Seafood Restaurant,False,24.83577,46.679412,8857,,الرياض,منطقة الرياض‎,"['حي النرجس (تقاطع انس بن مالك و عثمان بن عفان)', 'الرياض', 'المملكة العربية السعودية']",,حي النرجس,تقاطع انس بن مالك و عثمان بن عفان
39,malga,4f3d68ace4b02d5ef8aae12a,المطاعم البحرية,Seafood Restaurant,False,24.763014944392616,46.762304823442015,16863,,الرياض,منطقة الرياض‎,"['حي القدس (شارع خالد بن الوليد)', 'الرياض', 'المملكة العربية السعودية']",,حي القدس,شارع خالد بن الوليد
40,malga,5385bbf7498e5b2ac3cd3a5e,قرمشة للأسماك الطازجة,Seafood Restaurant,False,24.615942,46.746412,25303,,الرياض,منطقة الرياض‎,"['حي المنصورة-شارع الشباب-مقابل قصر الابطال (معن بن زائدة)', 'الرياض', 'المملكة العربية السعودية']",,حي المنصورة-شارع الشباب-مقابل قصر الابطال,معن بن زائدة
41,malga,503defa5e4b02202796dc88b,الزهراني للأسماك الطازجة والمجمدة,Seafood Restaurant,False,24.713765782535667,46.675561745260026,12287,,الرياض,منطقة الرياض‎,"['الرياض', 'المملكة العربية السعودية']",,,
42,malga,54625938498e09ae246ed7b1,Shrimplus (شريمبلس),Seafood Restaurant,False,24.81818500697403,46.64229520750009,4629,,الرياض,منطقة الرياض‎,"['Anas Ibn Malik St (at King Abdulaziz Rd)', 'الرياض', 'المملكة العربية السعودية']",,Anas Ibn Malik St,at King Abdulaziz Rd
43,malga,5d56ea503a559e0007bf64e5,Catch Of The Day,Seafood Restaurant,False,24.764101,46.624141,4716,13511,الرياض,منطقة الرياض‎,"['Prince Saad Street', 'الرياض 13511', 'المملكة العربية السعودية']",,Prince Saad Street,
44,malga,4ce9055ab997548104fdff44,Golden Lobster (مطعم الربيان الذهبي),Seafood Restaurant,False,24.704611789138198,46.67846331045979,13277,12214,الرياض,منطقة الرياض‎,"['Al Olaya (Olaya Rd)', 'الرياض 12214', 'المملكة العربية السعودية']",,Al Olaya,Olaya Rd
47,malga,4ffed49de4b046ea27f53354,مطعم أمواج -مأكولات بحرية,Seafood Restaurant,False,24.696357,46.782178,21716,,,,['المملكة العربية السعودية'],,,
49,malga,592728a4dab4b1481e159e7a,Ocean Basket (أوشن باسكت),Seafood Restaurant,False,24.782928151696918,46.66146968046484,6453,13311,الرياض,منطقة الرياض‎,"['الرياض 13311', 'المملكة العربية السعودية']",,,
